age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture
45,M,577,Célibataire,0,false
32,F,234,En_Couple,1,false
73,M,976,En_Couple,1,false
46,M,835,En_Couple,1,false
26,F,938,En_Couple,0,false
37,M,564,En_Couple,4,false
21,F,1197,En_Couple,0,false
54,M,499,Célibataire,0,false
71,M,219,En_Couple,2,false
36,M,1398,Célibataire,0,false
49,F,202,En_Couple,3,false
26,M,575,Célibataire,0,false
81,M,165,En_Couple,2,true
76,M,1335,En_Couple,0,true
72,F,1395,En_Couple,4,false
56,M,552,En_Couple,1,false
80,M,1312,?,4,true
70,F,495,Seule,3,false
34,M,492,Célibataire,0,false
58,M,219,En_Couple,0,false
23,M,966,Célibataire,0,false
26,M,841,Célibataire,0,false
82,M,850,En_Couple,1,false
58,M,588,En_Couple,4,true
61,M,473,Célibataire,0,false
36,M,221,Célibataire,0,false
52,F,967,Seule,1,false
40,F,829,Célibataire,0,false
27,F,469,En_Couple,2,false
50,F,409,Célibataire,0,false
25,F,234,En_Couple,1,true
40,M,1301,En_Couple,3,false
42,F,827,Célibataire,0,false
28,M,451,En_Couple,3,false
18,M,1263,En_Couple,3,false
21,F,508,En_Couple,3,false
29,M,449,En_Couple,1,false
40,M,530,En_Couple,1,false
23,M,883,En_Couple,4,false
35,M,233,Célibataire,0,false
24,M,154,En_Couple,1,false
41,F,1246,En_Couple,0,false
22,F,221,En_Couple,3,true
18,M,214,En_Couple,2,false
70,M,1363,En_Couple,1,false
22,M,168,En_Couple,0,false
27,M,445,En_Couple,1,false
46,M,752,Célibataire,0,false
79,M,567,Célibataire,0,false
56,M,577,Célibataire,0,false
82,F,557,Célibataire,0,false
23,M,202,Seule,2,false
28,M,1268,En_Couple,4,false
80,M,428,En_Couple,0,true
40,M,513,En_Couple,2,true
82,M,512,En_Couple,3,false
45,?,1219,Célibataire,0,false
32,F,234,Célibataire,0,false
25,F,239,En_Couple,1,false
27,M,1194,En_Couple,2,false
70,M,524,Seule,2,false
32,M,1298,En_Couple,0,false
26,M,1383,En_Couple,1,false
60,F,469,En_Couple,2,false
20,M,165,En_Couple,2,true
22,M,248,En_Couple,0,false
64,F,1218,En_Couple,2,true
33,M,499,En_Couple,2,true
28,M,589,En_Couple,2,false
49,F,1000,Célibataire,0,false
31,F,197,En_Couple,4,false
32,M,446,Célibataire,0,false
26,F,815,En_Couple,3,false
58,F,520,En_Couple,1,false
43,M,207,En_Couple,2,false
52,M,572,Célibataire,0,false
42,M,420,Célibataire,0,false
32,F,187,En_Couple,2,true
68,M,529,Célibataire,0,false
19,M,230,En_Couple,1,false
77,M,574,En_Couple,3,true
64,F,1040,Célibataire,0,false
63,M,165,En_Couple,3,false
32,M,550,Célibataire,0,false
39,M,428,En_Couple,3,false
46,M,1022,Célibataire,0,false
40,M,183,Célibataire,0,false
42,M,577,En_Couple,0,false
38,M,436,Célibataire,0,false
27,M,548,Célibataire,0,false
33,M,809,En_Couple,1,false
18,M,441,En_Couple,0,true
49,M,592,En_Couple,2,false
49,M,151,En_Couple,4,false
44,F,777,En_Couple,2,false
18,M,248,En_Couple,4,false
41,M,583,En_Couple,4,false
22,M,504,En_Couple,2,true
27,M,152,En_Couple,0,false
32,M,458,En_Couple,1,true
20,M,438,Célibataire,0,false
28,F,970,Célibataire,0,false
56,M,228,Célibataire,0,false
46,F,445,En_Couple,3,false
53,M,583,Célibataire,0,false
59,F,466,En_Couple,4,false
61,M,474,En_Couple,1,false
25,M,583,En_Couple,2,false
53,M,1214,Seule,1,false
59,M,1122,En_Couple,3,false
24,M,1183,Célibataire,0,false
56,_,558,En_Couple,2,true
49,M,857,En_Couple,3,false
28,F,476,En_Couple,2,false
66,M,412,En_Couple,1,true
31,F,161,N/D,2,false
46,F,216,En_Couple,0,false
62,F,236,Célibataire,0,false
57,M,568,En_Couple,1,false
73,F,549,En_Couple,1,false
56,F,1236,En_Couple,1,true
50,M,419,Célibataire,0,false
74,M,965,En_Couple,0,false
33,F,473,Seule,2,false
19,M,243,En_Couple,3,true
62,F,556,En_Couple,1,false
57,M,1388,Célibataire,0,false
30,F,434,_,0,false
43,F,563,Seule,1,false
22,M,488,En_Couple,0,true
26,M,904,En_Couple,3,false
27,M,520,En_Couple,2,false
80,M,1198,En_Couple,2,true
59,M,229,Célibataire,0,false
24,M,413,Célibataire,0,false
45,M,568,En_Couple,2,true
22,M,862,En_Couple,0,false
29,M,1186,Célibataire,0,false
39,M,1330,En_Couple,2,true
65,M,431,Seul,0,false
41,F,167,En_Couple,1,true
65,M,561,Célibataire,0,false
43,F,175,Célibataire,0,false
61,M,920,?,0,false
39,M,832,En_Couple,0,false
59,M,163,En_Couple,1,false
33,M,588,Célibataire,0,false
58,M,1237,En_Couple,1,false
49,F,1042,Célibataire,0,false
40,M,595,En_Couple,4,false
43,M,434,Célibataire,0,false
36,F,170,En_Couple,0,false
55,M,1323,En_Couple,1,false
34,F,240,En_Couple,2,false
33,F,806,Célibataire,0,false
51,F,173,En_Couple,3,false
57,F,529,En_Couple,4,false
52,M,442,Célibataire,0,false
80,F,1335,En_Couple,1,false
34,M,153,En_Couple,1,true
34,M,449,Célibataire,0,false
22,M,1085,En_Couple,4,false
57,M,533,En_Couple,3,false
84,F,977,En_Couple,1,false
21,F,248,En_Couple,0,false
24,M,414,En_Couple,3,true
49,M,420,Célibataire,0,false
49,F,890,Célibataire,0,false
53,M,759,En_Couple,0,false
47,M,1102,En_Couple,2,false
31,F,561,Célibataire,0,false
25,F,177,Célibataire,0,false
74,M,241,En_Couple,4,true
28,M,579,En_Couple,2,false
35,M,411,En_Couple,2,true
27,M,535,En_Couple,4,false
66,M,567,En_Couple,2,true
41,M,176,En_Couple,4,false
29,M,152,En_Couple,2,false
76,F,562,En_Couple,1,false
19,M,879,En_Couple,4,false
30,M,1117,En_Couple,2,false
60,M,230,Célibataire,0,false
40,M,1283,En_Couple,4,false
28,M,484,_,3,false
19,M,453,Marié(e),2,false
27,F,1211,Célibataire,0,false
71,M,408,En_Couple,3,false
48,M,191,En_Couple,1,true
30,M,164,En_Couple,3,false
23,M,1109,En_Couple,1,false
23,F,873,En_Couple,0,false
22,M,476,Célibataire,0,false
42,M,585,En_Couple,0,false
23,M,713,En_Couple,1,false
46,F,1399,Célibataire,0,false
20,M,472,Seule,1,false
49,M,789,En_Couple,2,false
25,M,410,En_Couple,2,false
80,F,543,Célibataire,0,false
31,F,1232,En_Couple,1,false
55,F,1053,En_Couple,0,true
27,M,535,En_Couple,0,false
44,M,586,Seule,2,false
29,F,809,Célibataire,0,false
70,M,716,En_Couple,2,false
59,F,217,Célibataire,0,false
26,F,550,En_Couple,0,false
32,M,227,Célibataire,0,false
39,M,471,En_Couple,1,true
48,M,552,En_Couple,3,false
64,M,1189,En_Couple,4,false
49,M,969,Célibataire,0,false
57,M,459,En_Couple,0,false
57,M,543,En_Couple,1,false
44,M,598,En_Couple,0,false
50,M,428,En_Couple,1,false
54,M,489,En_Couple,2,false
59,M,1165,En_Couple,0,false
34,M,497,En_Couple,4,false
27,M,799,Célibataire,0,false
60,M,170,En_Couple,4,false
26,F,520,Célibataire,0,false
57,F,535,Célibataire,0,false
23,M,535,En_Couple,3,false
64,F,245,Célibataire,0,false
21,F,402,En_Couple,2,false
43,M,246,En_Couple,0,true
73,M,459,Célibataire,0,false
36,F,402,Célibataire,0,false
37,M,1382,Célibataire,0,false
74,F,535,Célibataire,0,false
39,F,542,Célibataire,0,false
22,M,495,En_Couple,3,true
49,M,438,Célibataire,0,false
34,M,235,En_Couple,3,false
76,M,599,Célibataire,0,false
26,M,902,En_Couple,0,false
47,M,519,En_Couple,0,false
79,M,437,En_Couple,1,true
28,M,209,En_Couple,2,false
25,M,1262,En_Couple,2,false
70,M,788,Célibataire,0,false
34,M,504,En_Couple,0,false
52,M,524,En_Couple,2,false
23,F,199,Célibataire,0,false
84,M,724,Célibataire,0,false
79,M,533,Célibataire,0,false
38,F,911,En_Couple,1,false
26,F,433,Célibataire,0,false
54,F,1011,En_Couple,4,false
84,F,1217,En_Couple,2,false
18,M,771,En_Couple,0,false
20,F,531,Célibataire,0,false
52,F,225,En_Couple,2,false
52,M,583,En_Couple,2,false
28,M,1247,En_Couple,0,true
54,M,423,En_Couple,3,true
54,M,1399,En_Couple,0,false
39,M,223,Célibataire,0,false
83,M,1083,En_Couple,2,false
25,F,701,En_Couple,3,true
57,F,781,En_Couple,3,false
45,F,1005,En_Couple,0,false
27,?,520,En_Couple,2,false
50,F,529,En_Couple,1,true
35,M,403,En_Couple,3,false
46,F,186,En_Couple,3,false
22,M,427,Célibataire,0,false
29,M,159,En_Couple,3,false
69,M,155,En_Couple,0,false
33,M,593,En_Couple,2,false
24,M,1252,En_Couple,3,false
44,M,463,En_Couple,4,true
58,M,173,En_Couple,2,false
24,F,415,Marié(e),0,true
59,M,560,En_Couple,2,false
24,M,1287,En_Couple,0,true
21,F,1282,Célibataire,0,false
48,M,430,Célibataire,0,false
76,F,215,En_Couple,1,true
59,M,240,En_Couple,2,false
28,F,764,En_Couple,1,false
22,M,554,Célibataire,0,false
44,M,405,Célibataire,0,false
25,F,217,En_Couple,1,false
53,M,509,Célibataire,0,false
44,F,173,En_Couple,0,false
28,M,549,Célibataire,0,false
40,M,415,En_Couple,3,false
75,F,499,En_Couple,0,false
26,M,533,En_Couple,3,true
35,F,537,En_Couple,1,false
20,M,407,En_Couple,4,false
18,M,1236,En_Couple,3,false
18,F,408,En_Couple,0,false
50,M,1368,Célibataire,0,false
34,M,780,En_Couple,1,false
20,M,434,En_Couple,3,true
81,M,411,En_Couple,1,false
73,F,483,En_Couple,4,false
73,M,567,Célibataire,0,false
38,M,593,En_Couple,2,false
25,M,559,En_Couple,2,false
67,F,1156,En_Couple,2,false
28,M,482,En_Couple,1,true
30,F,795,En_Couple,0,true
57,M,420,En_Couple,2,false
19,M,1030,Célibataire,0,false
24,M,574,En_Couple,1,false
46,M,463,Seule,3,false
45,M,1049,En_Couple,3,false
27,M,412,En_Couple,2,false
33,M,564,Célibataire,0,false
25,M,1274,En_Couple,0,false
27,F,406,En_Couple,4,false
56,M,896,En_Couple,1,false
38,F,1110,Célibataire,0,false
69,M,522,En_Couple,3,false
31,M,1310,En_Couple,1,false
53,M,473,Seule,2,false
67,F,486,Célibataire,0,false
32,F,508,En_Couple,2,false
42,M,744,En_Couple,3,false
35,M,968,Célibataire,0,false
55,M,188,Célibataire,0,false
25,M,1112,En_Couple,2,false
20,M,401,Célibataire,0,false
42,M,530,En_Couple,4,false
34,M,429,Célibataire,0,false
20,M,1054,En_Couple,2,true
53,M,978,En_Couple,2,false
59,F,864,En_Couple,4,false
38,M,824,En_Couple,3,true
64,M,517,En_Couple,0,false
51,M,1386,En_Couple,0,false
44,M,197,Célibataire,0,false
26,M,1272,Célibataire,0,false
42,F,552,En_Couple,1,false
40,F,236,En_Couple,3,false
24,F,496,En_Couple,3,false
41,M,192,En_Couple,2,true
58,F,162,En_Couple,3,true
59,M,956,En_Couple,2,true
22,M,1352,En_Couple,1,true
61,M,474,En_Couple,1,false
28,M,1271,Célibataire,0,false
70,M,527,En_Couple,3,false
53,M,733,En_Couple,0,false
24,F,414,Célibataire,0,false
61,M,1227,Célibataire,0,false
26,M,583,En_Couple,0,false
52,F,425,Seule,3,false
31,M,543,Célibataire,0,false
21,M,413,En_Couple,1,false
45,F,716,En_Couple,1,true
37,F,221,En_Couple,4,false
63,M,1238,Seule,3,false
77,M,217,En_Couple,1,false
58,M,548,En_Couple,2,false
74,M,446,Célibataire,0,false
30,M,485,En_Couple,0,false
52,F,462,En_Couple,0,false
38,M,498,En_Couple,0,false
19,_,426,Célibataire,0,false
57,F,451,En_Couple,2,false
31,M,528,En_Couple,1,true
28,F,567,Célibataire,0,false
46,F,567,En_Couple,2,true
27,M,702,En_Couple,4,false
49,M,467,En_Couple,0,true
59,M,552,Célibataire,0,false
75,M,782,En_Couple,0,true
28,M,467,En_Couple,4,false
31,M,504,En_Couple,3,false
42,M,499,Célibataire,0,false
18,M,1320,En_Couple,1,false
23,M,502,Célibataire,0,false
83,M,598,Célibataire,0,false
59,M,740,Célibataire,0,false
67,F,546,Célibataire,0,false
31,M,801,En_Couple,0,false
44,M,1087,En_Couple,0,false
54,M,760,En_Couple,1,false
66,F,1183,Célibataire,0,false
36,F,744,En_Couple,4,true
73,M,590,En_Couple,1,false
37,F,562,Seule,3,false
67,F,573,Célibataire,0,false
53,M,1322,Seule,2,false
24,M,209,En_Couple,3,false
38,M,499,En_Couple,1,false
24,M,173,En_Couple,1,false
64,M,400,En_Couple,0,true
77,M,1287,En_Couple,0,true
26,F,403,En_Couple,0,false
84,F,524,Célibataire,0,false
22,F,483,En_Couple,1,false
47,M,1146,Seule,3,false
53,M,208,Seule,1,false
78,M,595,En_Couple,3,false
28,F,220,En_Couple,2,false
47,F,575,En_Couple,4,false
58,F,510,En_Couple,2,true
19,M,410,En_Couple,2,false
59,M,1119,En_Couple,0,false
20,F,462,Célibataire,0,false
47,F,485,En_Couple,3,false
37,M,155,En_Couple,3,false
28,F,514,En_Couple,4,false
54,F,522,En_Couple,1,false
36,F,405,Seule,2,false
79,M,593,En_Couple,2,false
52,M,524,En_Couple,1,false
57,M,479,En_Couple,0,false
54,M,952,En_Couple,1,true
29,M,537,Célibataire,0,false
20,M,178,En_Couple,2,false
39,M,581,Célibataire,0,false
44,M,1016,Célibataire,0,false
50,F,1017,Célibataire,0,false
33,F,422,En_Couple,0,true
26,F,474,Célibataire,0,false
27,F,1159,En_Couple,4,false
47,M,752,En_Couple,4,false
35,F,513,En_Couple,2,false
58,M,779,Célibataire,0,false
24,M,1224,En_Couple,1,true
54,M,1133,En_Couple,2,false
26,F,565,En_Couple,3,false
47,M,981,Seule,3,false
36,F,1125,En_Couple,2,false
43,M,549,En_Couple,2,false
26,M,478,En_Couple,3,true
19,M,552,En_Couple,3,false
29,F,1134,En_Couple,1,false
37,M,907,Célibataire,0,false
26,F,240,En_Couple,4,false
32,M,809,Célibataire,0,false
40,M,448,En_Couple,3,false
56,F,720,En_Couple,4,true
26,F,217,En_Couple,2,false
79,F,1355,Seule,3,false
37,M,222,En_Couple,2,true
77,M,581,Seule,1,false
53,F,416,En_Couple,2,true
36,M,1021,En_Couple,1,false
19,M,174,Célibataire,0,false
45,M,550,En_Couple,1,false
75,M,159,En_Couple,4,false
26,M,853,En_Couple,3,false
55,F,505,Célibataire,0,false
61,M,946,Célibataire,0,false
68,F,177,En_Couple,3,false
30,M,449,En_Couple,0,true
22,F,558,En_Couple,0,true
40,M,718,Seule,1,false
66,_,576,Seule,1,false
49,M,189,Célibataire,0,false
19,F,1312,En_Couple,0,false
74,F,1056,En_Couple,0,false
65,M,492,Célibataire,0,false
23,M,531,En_Couple,3,false
19,M,442,En_Couple,2,false
52,F,595,En_Couple,4,false
47,F,829,En_Couple,4,false
35,M,205,En_Couple,2,false
31,M,594,En_Couple,2,true
38,F,1085,En_Couple,0,false
42,M,199,Célibataire,0,false
61,M,575,En_Couple,3,true
21,M,506,En_Couple,3,false
82,F,502,Célibataire,0,false
62,F,241,En_Couple,1,false
29,F,456,Célibataire,0,false
43,M,480,En_Couple,0,false
32,F,528,Célibataire,0,false
52,M,179,En_Couple,2,false
26,M,537,En_Couple,3,false
26,M,182,En_Couple,4,false
75,M,424,En_Couple,1,true
50,M,170,Célibataire,0,false
35,F,1129,En_Couple,3,false
31,M,165,Célibataire,0,false
53,M,861,Célibataire,0,false
29,M,502,En_Couple,0,false
73,M,827,En_Couple,3,false
40,M,178,Célibataire,0,false
72,M,1201,En_Couple,2,true
26,M,521,En_Couple,1,false
38,F,992,Célibataire,0,false
40,M,1055,Célibataire,0,false
53,M,511,En_Couple,2,false
43,M,1236,En_Couple,0,false
31,M,475,Célibataire,0,false
22,F,511,En_Couple,1,false
73,M,481,Célibataire,0,false
52,M,560,En_Couple,4,true
31,M,1300,En_Couple,3,false
59,F,491,Célibataire,0,false
72,M,155,En_Couple,3,false
25,F,418,En_Couple,4,true
64,M,1125,En_Couple,3,false
84,M,1048,En_Couple,2,false
25,F,526,En_Couple,2,false
42,F,1247,En_Couple,0,false
54,F,1213,Célibataire,0,false
21,F,214,En_Couple,2,false
23,M,187,Célibataire,0,false
53,M,553,En_Couple,2,true
35,M,861,En_Couple,0,false
22,F,178,En_Couple,1,false
46,M,1347,Célibataire,0,false
18,F,981,Célibataire,0,false
59,M,882,Célibataire,0,false
24,M,1264,En_Couple,2,false
20,F,556,En_Couple,2,false
73,M,427,En_Couple,4,true
48,F,177,En_Couple,0,false
44,M,1344,En_Couple,2,false
55,F,477,Célibataire,0,false
74,F,595,Célibataire,0,false
42,F,495,En_Couple,2,false
41,F,1199,En_Couple,1,false
32,M,1096,En_Couple,0,false
64,F,408,En_Couple,3,false
25,M,415,En_Couple,3,false
78,M,592,En_Couple,4,false
62,M,239,En_Couple,2,true
57,M,594,Célibataire,0,false
42,F,458,Célibataire,0,false
18,F,163,En_Couple,4,false
64,M,457,En_Couple,1,false
68,M,443,En_Couple,1,true
34,M,832,En_Couple,1,true
18,F,420,En_Couple,4,true
68,M,1284,En_Couple,3,false
21,M,552,Célibataire,0,false
64,M,1261,Célibataire,0,false
43,M,715,En_Couple,2,false
59,F,249,En_Couple,3,false
23,M,726,Célibataire,0,false
34,M,598,Célibataire,0,false
53,M,203,Célibataire,0,false
21,M,1008,Célibataire,0,false
23,M,537,En_Couple,4,false
42,F,217,En_Couple,0,true
44,M,1270,Célibataire,0,false
22,F,167,En_Couple,3,false
40,F,1375,En_Couple,4,false
59,M,599,En_Couple,2,true
38,M,1199,En_Couple,1,false
47,M,407,En_Couple,4,true
21,M,455,En_Couple,0,false
21,F,441,En_Couple,4,false
21,F,481,En_Couple,1,true
74,M,732,Seule,1,false
58,F,402,En_Couple,3,false
84,M,188,En_Couple,0,false
25,M,433,En_Couple,0,false
34,F,566,En_Couple,2,false
23,F,540,Célibataire,0,false
36,M,1185,En_Couple,2,false
20,M,233,En_Couple,2,true
55,F,484,En_Couple,4,false
40,F,494,En_Couple,1,false
41,F,486,En_Couple,4,false
72,F,490,En_Couple,3,true
33,F,416,Célibataire,0,false
36,F,536,En_Couple,4,false
31,F,199,En_Couple,2,false
25,F,219,En_Couple,4,false
47,F,488,En_Couple,3,false
75,M,574,Célibataire,0,false
48,M,204,En_Couple,2,true
38,M,981,En_Couple,0,false
78,M,456,En_Couple,2,false
28,M,496,En_Couple,1,true
27,F,193,Célibataire,0,false
24,M,491,En_Couple,3,true
31,M,785,En_Couple,1,false
67,M,599,En_Couple,1,false
53,M,548,En_Couple,1,true
43,M,457,En_Couple,1,false
26,F,211,En_Couple,0,false
26,M,489,En_Couple,3,false
66,M,1156,En_Couple,0,false
73,F,517,En_Couple,2,true
18,M,1052,En_Couple,2,false
64,M,456,En_Couple,1,false
32,M,449,En_Couple,0,true
82,F,177,En_Couple,1,false
51,M,514,En_Couple,0,false
18,M,588,Célibataire,0,false
29,M,553,Célibataire,0,false
36,M,164,Célibataire,0,false
38,M,444,En_Couple,4,false
58,M,472,En_Couple,2,false
59,F,448,Célibataire,0,false
73,F,495,En_Couple,1,true
51,M,1375,En_Couple,1,false
19,M,1058,Célibataire,0,false
27,M,153,En_Couple,1,false
30,M,497,Célibataire,0,false
73,F,195,En_Couple,3,false
26,M,1176,En_Couple,1,true
30,M,589,En_Couple,4,false
27,M,426,En_Couple,2,false
54,M,1245,En_Couple,2,false
49,F,728,Célibataire,0,false
23,F,953,En_Couple,2,false
19,M,467,En_Couple,3,true
46,M,486,Célibataire,0,false
56,M,487,Célibataire,0,false
31,M,477,En_Couple,0,false
56,M,228,Célibataire,0,false
27,F,506,En_Couple,2,false
77,M,228,En_Couple,1,false
80,M,413,En_Couple,2,false
27,F,927,Célibataire,0,false
34,M,207,En_Couple,1,false
57,M,701,En_Couple,1,false
49,F,517,Célibataire,0,false
39,M,180,En_Couple,0,false
80,M,473,Célibataire,0,false
79,M,1185,Seule,2,false
26,M,531,En_Couple,2,false
75,M,1212,En_Couple,2,false
83,M,531,Célibataire,0,false
19,F,1315,En_Couple,0,false
52,M,525,En_Couple,2,true
26,F,450,En_Couple,2,false
67,F,198,Célibataire,0,false
26,F,478,En_Couple,3,true
21,F,465,En_Couple,2,true
83,F,202,Célibataire,0,false
30,M,457,En_Couple,2,false
23,M,508,Célibataire,0,false
42,M,557,En_Couple,0,false
38,M,194,Célibataire,0,false
31,M,154,En_Couple,3,false
34,M,190,Seule,1,false
30,M,178,En_Couple,4,false
42,M,430,En_Couple,3,true
32,F,531,Célibataire,0,false
38,F,868,En_Couple,0,false
64,M,218,En_Couple,2,false
34,F,484,En_Couple,4,true
78,M,463,En_Couple,3,false
81,M,547,En_Couple,4,false
29,M,556,En_Couple,4,false
23,F,543,Célibataire,0,false
25,M,520,Célibataire,0,false
64,M,567,En_Couple,0,false
39,M,589,En_Couple,4,true
20,M,547,Seule,1,false
63,M,810,En_Couple,1,false
26,M,162,En_Couple,0,false
53,M,457,En_Couple,3,false
55,F,212,Célibataire,0,false
83,M,1054,Célibataire,0,false
52,F,1169,En_Couple,1,false
23,M,849,En_Couple,2,false
83,F,1354,En_Couple,0,false
24,M,164,En_Couple,2,true
36,M,1395,En_Couple,4,false
23,M,187,Célibataire,0,false
19,M,1397,En_Couple,1,false
69,M,500,Célibataire,0,false
27,F,584,En_Couple,3,false
34,M,511,Célibataire,0,false
80,M,575,En_Couple,3,false
19,M,593,En_Couple,3,false
35,F,864,Seule,2,false
22,M,419,Célibataire,0,false
22,M,489,En_Couple,1,false
58,M,408,En_Couple,0,false
30,M,885,Célibataire,0,false
62,M,220,Célibataire,0,false
47,F,1225,En_Couple,2,false
54,M,244,En_Couple,1,false
58,F,243,Célibataire,0,false
60,M,168,En_Couple,1,true
31,M,217,En_Couple,4,true
20,M,231,En_Couple,1,false
33,M,502,En_Couple,3,false
68,M,429,En_Couple,0,false
34,M,519,En_Couple,1,false
47,F,457,En_Couple,1,false
42,M,434,Célibataire,0,false
27,M,512,Célibataire,0,false
37,M,449,En_Couple,2,false
54,M,1241,En_Couple,2,false
26,M,1072,En_Couple,3,false
51,M,815,En_Couple,3,false
62,M,165,En_Couple,2,false
18,F,446,Célibataire,0,false
30,F,420,En_Couple,1,false
32,F,432,En_Couple,3,false
19,M,156,Célibataire,0,false
69,M,488,En_Couple,4,false
72,F,153,En_Couple,0,false
22,M,528,En_Couple,3,false
52,M,520,En_Couple,1,false
48,M,589,En_Couple,4,false
22,F,236,Célibataire,0,false
69,M,412,En_Couple,3,false
37,F,205,Seule,1,false
74,M,546,En_Couple,0,true
77,M,855,En_Couple,0,false
73,M,1267,En_Couple,3,false
69,M,532,En_Couple,4,false
44,M,164,Seule,3,false
50,M,1261,En_Couple,2,false
38,F,811,En_Couple,1,false
26,M,514,Célibataire,0,false
59,M,712,Seule,2,false
33,M,180,Seule,3,false
41,M,1272,En_Couple,1,false
30,M,890,En_Couple,0,false
40,M,563,En_Couple,2,true
50,M,1293,Célibataire,0,false
27,M,164,En_Couple,2,false
48,M,180,Seule,2,false
47,F,407,En_Couple,0,false
29,F,936,En_Couple,2,false
28,F,416,En_Couple,2,false
52,M,470,En_Couple,0,false
41,M,590,En_Couple,2,false
78,M,578,Seule,3,false
37,M,568,En_Couple,2,false
51,F,780,En_Couple,3,false
73,M,407,Célibataire,0,false
38,M,406,En_Couple,2,true
19,M,165,Seul,0,false
19,F,842,Célibataire,0,false
25,F,487,Célibataire,0,false
27,M,456,Célibataire,0,false
75,M,413,En_Couple,2,true
32,F,1175,En_Couple,3,false
31,M,541,En_Couple,0,false
76,M,225,En_Couple,4,false
68,M,412,En_Couple,3,false
59,F,420,Célibataire,0,false
35,M,409,En_Couple,0,false
32,M,790,En_Couple,3,false
42,M,154,Célibataire,0,false
58,M,1028,Célibataire,0,false
38,M,233,En_Couple,4,false
53,F,461,En_Couple,2,false
63,F,194,Célibataire,0,false
76,M,466,En_Couple,2,false
56,M,821,En_Couple,2,false
34,M,190,En_Couple,1,true
48,F,440,En_Couple,1,false
28,M,478,En_Couple,3,false
29,M,473,En_Couple,2,false
